customer_key,customer_id,customer_number,first_name,last_name,country,marital_status,gender,birthdate,create_date,customer_name
8988,19987,AW00019987,Taylor,Moore,canada,single,female,1977-01-15,2026-01-05,taylor moore
8989,19988,AW00019988,Jordan,Long,canada,married,male,1982-04-06,2026-01-05,jordan long
8990,19989,AW00019989,Ethan,Thompson,canada,married,male,1982-01-09,2026-01-05,ethan thompson
8991,19990,AW00019990,Peter,Rai,united states,married,male,1977-02-04,2026-01-05,peter rai
8992,19991,AW00019991,Jacob,Thomas,united states,married,male,1982-10-14,2026-01-05,jacob thomas
8993,19992,AW00019992,Stephanie,Hill,united states,married,female,1976-11-30,2026-01-05,stephanie hill
8994,19993,AW00019993,Nathan,Russell,united states,married,male,1975-05-20,2026-01-05,nathan russell
8995,19994,AW00019994,Madeline,King,united states,single,female,1979-10-19,2026-01-05,madeline king
8996,19995,AW00019995,Jordyn,Gonzales,united states,married,female,1973-10-07,2026-01-05,jordyn gonzales
8997,19996,AW00019996,Grant,She,united states,single,male,1979-05-10,2026-01-05,grant she
8998,19997,AW00019997,Beth,Gill,canada,married,female,1973-12-04,2026-01-05,beth gill
8999,19998,AW00019998,Laura,Liu,united states,single,female,1978-10-01,2026-01-05,laura liu
9000,19999,AW00019999,Danielle,Brooks,united states,single,female,1972-07-15,2026-01-05,danielle brooks
9001,20000,AW00020000,Elijah,Diaz,canada,married,male,1981-10-19,2026-01-05,elijah diaz
9002,20001,AW00020001,Jordan,Hill,united states,single,female,1975-07-05,2026-01-05,jordan hill
9003,20002,AW00020002,Elizabeth,White,united states,married,female,1975-11-03,2026-01-05,elizabeth white
9004,20003,AW00020003,Dalton,Gonzalez,united states,single,male,1975-12-19,2026-01-05,dalton gonzalez
9005,20004,AW00020004,Kaitlin,Perez,united states,married,female,1976-05-06,2026-01-05,kaitlin perez
9006,20005,AW00020005,Kevin,Zhang,united states,single,male,1973-04-14,2026-01-05,kevin zhang
9007,20006,AW00020006,Grace,Morris,united states,single,female,1973-01-04,2026-01-05,grace morris
9008,20007,AW00020007,Ashley,Alexander,canada,single,female,1973-03-02,2026-01-05,ashley alexander
9009,20008,AW00020008,Jack,Foster,united states,married,male,1977-08-30,2026-01-05,jack foster
9010,20009,AW00020009,Noah,Walker,united states,single,male,1972-01-31,2026-01-05,noah walker
9011,20010,AW00020010,Jackson,Carter,united states,married,male,1983-06-11,2026-01-05,jackson carter
9012,20011,AW00020011,Eduardo,Sanders,united states,married,male,1971-08-30,2026-01-05,eduardo sanders
9013,20012,AW00020012,Jessica,Robinson,united states,married,female,1977-10-08,2026-01-05,jessica robinson
9014,20013,AW00020013,Jocelyn,Hughes,united states,single,female,1974-08-31,2026-01-05,jocelyn hughes
9015,20014,AW00020014,Anne,Blanco,united states,married,female,1980-03-03,2026-01-05,anne blanco
9016,20015,AW00020015,Jenna,King,united states,married,female,1975-05-20,2026-01-05,jenna king
9017,20016,AW00020016,Katherine,Kelly,united states,single,female,1971-02-01,2026-01-05,katherine kelly
9018,20017,AW00020017,Anna,Sanders,united states,single,female,1976-10-11,2026-01-05,anna sanders
9019,20018,AW00020018,Lauren,Gray,united states,married,female,1970-08-13,2026-01-05,lauren gray
9020,20019,AW00020019,Brittany,Diaz,united states,married,female,1971-04-20,2026-01-05,brittany diaz
9021,20020,AW00020020,Jacqueline,Foster,united states,single,female,1970-09-30,2026-01-05,jacqueline foster
9022,20021,AW00020021,Alexander,Jones,canada,married,male,1976-06-24,2026-01-05,alexander jones
9023,20022,AW00020022,Arthur,Perry,united states,married,female,1970-12-20,2026-01-05,arthur perry
9024,20023,AW00020023,Edward,Hughes,canada,single,male,1970-12-22,2026-01-05,edward hughes
9025,20024,AW00020024,Fernando,Miller,united states,single,male,1970-05-10,2026-01-05,fernando miller
9026,20025,AW00020025,Bryce,Bell,united states,single,male,1975-09-19,2026-01-05,bryce bell
9027,20026,AW00020026,Jasmine,Richardson,united states,single,female,1970-01-21,2026-01-05,jasmine richardson
9028,20027,AW00020027,Danielle,Murphy,united states,married,female,1970-06-16,2026-01-05,danielle murphy
9029,20028,AW00020028,Angela,Flores,united states,single,female,1970-05-06,2026-01-05,angela flores
9030,20029,AW00020029,Jan,Evans,united states,married,female,1970-04-23,2026-01-05,jan evans
9031,20030,AW00020030,Alexander,Harris,united states,married,male,1969-09-18,2026-01-05,alexander harris
9032,20031,AW00020031,Devin,James,united states,single,male,1969-11-08,2026-01-05,devin james
9033,20032,AW00020032,Marcus,Walker,united states,single,male,1975-03-08,2026-01-05,marcus walker
9034,20033,AW00020033,Carlos,Turner,united states,married,male,1980-04-12,2026-01-05,carlos turner
9035,20034,AW00020034,Wyatt,Turner,canada,single,male,1974-04-23,2026-01-05,wyatt turner
9036,20035,AW00020035,Cesar,Fernandez,canada,married,male,1974-02-25,2026-01-05,cesar fernandez
9037,20036,AW00020036,Kate,Tang,united states,married,female,1979-10-01,2026-01-05,kate tang
9038,20037,AW00020037,Alyssa,Sanchez,united states,single,female,1973-09-07,2026-01-05,alyssa sanchez
9039,20038,AW00020038,Taylor,Price,united states,single,female,1973-12-20,2026-01-05,taylor price
9040,20039,AW00020039,Stephanie,Evans,united states,single,female,1968-10-05,2026-01-05,stephanie evans
9041,20040,AW00020040,Victoria,Rivera,united states,single,female,1968-12-20,2026-01-05,victoria rivera
9042,20041,AW00020041,Joe,Alvarez,france,single,male,1984-04-24,2026-01-05,joe alvarez
9043,20042,AW00020042,Brad,Deng,united kingdom,married,male,1979-11-01,2026-01-05,brad deng
9044,20043,AW00020043,Brent,Zheng,germany,single,male,1978-02-22,2026-01-05,brent zheng
9045,20044,AW00020044,Jillian,Rana,france,single,female,1978-10-23,2026-01-05,jillian rana
9046,20045,AW00020045,Andres,Shen,france,married,male,1979-05-03,2026-01-05,andres shen
9047,20046,AW00020046,Peter,She,france,married,male,1979-03-04,2026-01-05,peter she
9048,20047,AW00020047,Ronnie,Huang,france,married,male,1978-10-22,2026-01-05,ronnie huang
9049,20048,AW00020048,Virginia,Srini,united kingdom,single,female,1978-01-02,2026-01-05,virginia srini
9050,20049,AW00020049,Colleen,Chavez,united kingdom,single,female,1976-12-20,2026-01-05,colleen chavez
9051,20050,AW00020050,Adriana,Prasad,france,single,female,1977-08-30,2026-01-05,adriana prasad
9052,20051,AW00020051,Linda,Dominguez,germany,single,female,1983-10-16,2026-01-05,linda dominguez
9053,20052,AW00020052,Theodore,Ruiz,united kingdom,single,male,1977-07-14,2026-01-05,theodore ruiz
9054,20053,AW00020053,Jessie,Yang,united kingdom,single,male,1977-09-15,2026-01-05,jessie yang
9055,20054,AW00020054,Clarence,Nara,united kingdom,single,male,1978-05-23,2026-01-05,clarence nara
9056,20055,AW00020055,Ruben,Ruiz,united kingdom,single,male,1976-10-30,2026-01-05,ruben ruiz
9057,20056,AW00020056,Johnny,She,germany,single,male,1977-05-22,2026-01-05,johnny she
9058,20057,AW00020057,Ramon,Zhou,france,single,male,1976-07-14,2026-01-05,ramon zhou
9059,20058,AW00020058,Roger,Liu,united kingdom,single,male,1976-08-06,2026-01-05,roger liu
9060,20059,AW00020059,Madison,Washington,france,married,female,1976-07-05,2026-01-05,madison washington
9061,20060,AW00020060,Kayla,Jackson,united kingdom,single,female,1977-04-06,2026-01-05,kayla jackson
9062,20061,AW00020061,Sharon,Nath,france,single,female,1977-03-26,2026-01-05,sharon nath
9063,20062,AW00020062,Russell,Carson,germany,single,male,,2026-01-05,russell carson
9064,20063,AW00020063,Kristy,Ortega,france,single,female,1975-11-29,2026-01-05,kristy ortega
9065,20064,AW00020064,Whitney,Prasad,germany,single,female,1982-12-03,2026-01-05,whitney prasad
9066,20065,AW00020065,Grant,Lal,germany,married,male,1977-05-22,2026-01-05,grant lal
9067,20066,AW00020066,Marcus,White,united states,single,male,1985-08-10,2026-01-05,marcus white
9068,20067,AW00020067,Destiny,Thompson,united states,single,female,1980-04-08,2026-01-05,destiny thompson
9069,20068,AW00020068,Alexandria,Peterson,united states,single,female,1979-10-22,2026-01-05,alexandria peterson
9070,20069,AW00020069,Jessica,Smith,united states,single,female,1980-01-24,2026-01-05,jessica smith
9071,20070,AW00020070,Richard,Morris,canada,married,male,1971-10-07,2026-01-05,richard morris
9072,20071,AW00020071,Sean,Campbell,united states,married,male,1977-01-30,2026-01-05,sean campbell
9073,20072,AW00020072,Kaitlyn,Martinez,united states,married,female,1971-10-17,2026-01-05,kaitlyn martinez
9074,20073,AW00020073,Melissa,Cooper,united states,married,female,1977-01-02,2026-01-05,melissa cooper
9075,20074,AW00020074,Preston,Madan,united states,single,male,1959-02-23,2026-01-05,preston madan
9076,20075,AW00020075,Aaron,Allen,canada,single,male,1958-11-15,2026-01-05,aaron allen
9077,20076,AW00020076,Beth,Vazquez,united states,single,female,1958-11-15,2026-01-05,beth vazquez
9078,20077,AW00020077,Aidan,Coleman,united states,married,male,1959-05-05,2026-01-05,aidan coleman
9079,20078,AW00020078,Jose,Lee,united states,married,male,1964-10-17,2026-01-05,jose lee
9080,20079,AW00020079,Alexandra,Taylor,united states,married,female,1964-05-03,2026-01-05,alexandra taylor
9081,20080,AW00020080,Maria,Stewart,united states,married,female,1969-12-18,2026-01-05,maria stewart
9082,20081,AW00020081,Jerry,Xie,united states,married,male,1958-07-17,2026-01-05,jerry xie
9083,20082,AW00020082,Caroline,Henderson,canada,single,female,1958-08-24,2026-01-05,caroline henderson
9084,20083,AW00020083,Terry,Kumar,united states,married,male,1964-06-10,2026-01-05,terry kumar
9085,20084,AW00020084,Alex,Stewart,canada,married,male,1969-08-01,2026-01-05,alex stewart
9086,20085,AW00020085,Jessica,Moore,canada,married,female,1959-10-26,2026-01-05,jessica moore
9087,20086,AW00020086,Jeremiah,Hayes,canada,married,male,1971-04-04,2026-01-05,jeremiah hayes
9088,20087,AW00020087,Seth,Gray,canada,married,male,1965-02-10,2026-01-05,seth gray
9089,20088,AW00020088,Jose,Lewis,united states,married,male,1965-01-13,2026-01-05,jose lewis
9090,20089,AW00020089,Luis,Powell,united states,married,male,1959-11-03,2026-01-05,luis powell
9091,20090,AW00020090,Blake,Edwards,united states,married,male,1960-01-19,2026-01-05,blake edwards
9092,20091,AW00020091,Andrea,Parker,united states,married,female,1976-05-13,2026-01-05,andrea parker
9093,20092,AW00020092,Ethan,Sharma,united states,married,male,1959-12-19,2026-01-05,ethan sharma
9094,20093,AW00020093,Megan,Clark,united states,married,female,1965-04-09,2026-01-05,megan clark
9095,20094,AW00020094,Lindsey,Chande,united states,married,female,1961-06-20,2026-01-05,lindsey chande
9096,20095,AW00020095,Ana,Flores,united states,married,female,1961-03-31,2026-01-05,ana flores
9097,20096,AW00020096,Jonathan,Lal,canada,married,male,1960-10-31,2026-01-05,jonathan lal
9098,20097,AW00020097,Brittany,Griffin,united states,married,female,1961-03-03,2026-01-05,brittany griffin
9099,20098,AW00020098,Alexis,Lewis,united states,married,female,1973-05-10,2026-01-05,alexis lewis
9100,20099,AW00020099,Devon,Xie,united states,married,male,1961-10-01,2026-01-05,devon xie
9101,20100,AW00020100,Jesse,Watson,united states,single,male,1961-09-24,2026-01-05,jesse watson
9102,20101,AW00020101,Devin,Hayes,united states,married,male,1967-01-22,2026-01-05,devin hayes
9103,20102,AW00020102,Arianna,Jenkins,united states,married,female,1961-10-31,2026-01-05,arianna jenkins
9104,20103,AW00020103,William,Robinson,canada,married,male,1962-06-13,2026-01-05,william robinson
9105,20104,AW00020104,Louis,Xu,canada,married,male,1963-02-22,2026-01-05,louis xu
9106,20105,AW00020105,Alexis,Taylor,united states,married,female,1963-02-23,2026-01-05,alexis taylor
9107,20106,AW00020106,Amber,Hall,canada,married,female,1963-03-21,2026-01-05,amber hall
9108,20107,AW00020107,Danielle,Morris,united states,married,female,1962-09-05,2026-01-05,danielle morris
9109,20108,AW00020108,Glenn,Gao,united states,married,male,1969-11-02,2026-01-05,glenn gao
9110,20109,AW00020109,Katelyn,Stewart,united states,single,female,1963-12-31,2026-01-05,katelyn stewart
9111,20110,AW00020110,Austin,Perry,united states,married,male,1963-07-23,2026-01-05,austin perry
9112,20111,AW00020111,Brittney,Zhu,united states,married,female,1964-03-19,2026-01-05,brittney zhu
9113,20112,AW00020112,Shelby,James,united states,single,female,1963-12-11,2026-01-05,shelby james
9114,20113,AW00020113,Christina,Murphy,united states,married,female,1963-11-22,2026-01-05,christina murphy
9115,20114,AW00020114,Joseph,Thompson,united states,married,male,1964-01-02,2026-01-05,joseph thompson
9116,20115,AW00020115,Megan,Jones,united states,married,female,1964-07-11,2026-01-05,megan jones
9117,20116,AW00020116,Hannah,Bryant,united states,married,female,1964-07-23,2026-01-05,hannah bryant
9118,20117,AW00020117,Brandon,Jenkins,united states,married,male,1977-11-07,2026-01-05,brandon jenkins
9119,20118,AW00020118,Jacqueline,Henderson,united states,married,female,1978-02-10,2026-01-05,jacqueline henderson
9120,20119,AW00020119,Carlos,Hernandez,united states,married,male,1978-09-24,2026-01-05,carlos hernandez
9121,20120,AW00020120,Fernando,Hughes,united states,single,male,1979-01-02,2026-01-05,fernando hughes
9122,20121,AW00020121,Dylan,Butler,united states,married,male,1979-01-01,2026-01-05,dylan butler
9123,20122,AW00020122,Jeremy,Bailey,united states,married,male,1979-05-06,2026-01-05,jeremy bailey
9124,20123,AW00020123,Aaron,Gonzalez,united states,married,male,1978-10-03,2026-01-05,aaron gonzalez
9125,20124,AW00020124,Natalie,Coleman,united states,married,female,1979-03-13,2026-01-05,natalie coleman
9126,20125,AW00020125,Natalie,Clark,united states,married,female,1977-03-19,2026-01-05,natalie clark
9127,20126,AW00020126,Seth,Carter,united states,married,male,1977-04-15,2026-01-05,seth carter
9128,20127,AW00020127,Carlos,Sanders,united states,married,male,1976-08-16,2026-01-05,carlos sanders
9129,20128,AW00020128,Ian,Miller,united states,married,male,1976-10-12,2026-01-05,ian miller
9130,20129,AW00020129,Nicole,Stewart,united states,single,female,1977-04-17,2026-01-05,nicole stewart
9131,20130,AW00020130,Jordan,Nelson,canada,married,male,1977-02-17,2026-01-05,jordan nelson
9132,20131,AW00020131,Carolyn,Gutierrez,france,married,female,1969-08-10,2026-01-05,carolyn gutierrez
9133,20132,AW00020132,Jenny,Shen,germany,married,female,1968-02-05,2026-01-05,jenny shen
9134,20133,AW00020133,Jorge,Li,united kingdom,married,male,1973-10-06,2026-01-05,jorge li
9135,20134,AW00020134,Franklin,Zhao,united kingdom,married,male,1967-07-09,2026-01-05,franklin zhao
9136,20135,AW00020135,Grace,Price,germany,married,female,1966-12-03,2026-01-05,grace price
9137,20136,AW00020136,Bonnie,Kennedy,united kingdom,married,female,1972-12-09,2026-01-05,bonnie kennedy
9138,20137,AW00020137,Jarrod,Fernandez,germany,married,male,1966-11-08,2026-01-05,jarrod fernandez
9139,20138,AW00020138,Kendra,Moreno,germany,married,female,1940-12-18,2026-01-05,kendra moreno
9140,20139,AW00020139,Connor,Wright,united states,married,male,1984-08-07,2026-01-05,connor wright
9141,20140,AW00020140,Joe,Navarro,germany,married,male,1964-03-06,2026-01-05,joe navarro
9142,20141,AW00020141,Angelica,Flores,france,married,female,1964-06-10,2026-01-05,angelica flores
9143,20142,AW00020142,Lydia,Lopez,france,married,female,1962-05-06,2026-01-05,lydia lopez
9144,20143,AW00020143,Jimmy,Suarez,germany,married,male,1962-03-31,2026-01-05,jimmy suarez
9145,20144,AW00020144,Roger,Lin,germany,married,male,1961-12-21,2026-01-05,roger lin
9146,20145,AW00020145,Fernando,Lee,france,married,male,1971-04-19,2026-01-05,fernando lee
9147,20146,AW00020146,Mackenzie,Hall,france,married,female,1951-04-25,2026-01-05,mackenzie hall
9148,20147,AW00020147,Tabitha,Ramos,united kingdom,married,female,1947-01-08,2026-01-05,tabitha ramos
9149,20148,AW00020148,Terry,Nath,france,married,male,1947-12-18,2026-01-05,terry nath
9150,20149,AW00020149,Heidi,Arun,united kingdom,married,female,1948-04-01,2026-01-05,heidi arun
9151,20150,AW00020150,Gary,Rubio,united kingdom,married,male,1948-06-18,2026-01-05,gary rubio
9152,20151,AW00020151,Jamie,Guo,australia,married,female,1986-04-05,2026-01-05,jamie guo
9153,20152,AW00020152,Rafael,She,australia,married,male,1986-01-05,2026-01-05,rafael she
9154,20153,AW00020153,Diane,Sanz,australia,married,female,1984-11-21,2026-01-05,diane sanz
9155,20154,AW00020154,Raul,Luo,australia,single,male,1984-04-01,2026-01-05,raul luo
9156,20155,AW00020155,Jay,Fernandez,australia,married,male,1983-04-06,2026-01-05,jay fernandez
9157,20156,AW00020156,Jay,Madan,australia,single,male,1982-10-17,2026-01-05,jay madan
9158,20157,AW00020157,Riley,Reed,australia,married,female,1983-04-09,2026-01-05,riley reed
9159,20158,AW00020158,Rodney,Blanco,australia,single,male,1984-08-28,2026-01-05,rodney blanco
9160,20159,AW00020159,Ernest,Zhu,australia,married,male,1984-12-01,2026-01-05,ernest zhu
9161,20160,AW00020160,George,Garcia,australia,single,male,1984-05-08,2026-01-05,george garcia
9162,20161,AW00020161,Albert,Sanz,france,single,male,1954-06-16,2026-01-05,albert sanz
9163,20162,AW00020162,Kelsey,Nath,germany,married,female,1949-03-02,2026-01-05,kelsey nath
9164,20163,AW00020163,Krystal,Zhang,germany,married,female,1948-10-29,2026-01-05,krystal zhang
9165,20164,AW00020164,Carol Ann,Rockne,united kingdom,married,male,1949-01-11,2026-01-05,carol ann rockne
